DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_CardInteractions[0].ActionName,Dynamite Throwing!,炸药投掷！
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_CardName,human skeleton,骷髅
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_DismantleActions[0].ActionName,Offense!,进攻！
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_FuelCapacity.CardStatName,Mango Growth,Mango Growth
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_FuelCapacity.OnFull.ActionDescription,Tree has Mangoes again!,Tree has Mangoes again!
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_Explosives_CardDescription,It's about to explode!,它马上就要爆了！
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_Explosives_CardName,pyrotechnics,炸药
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_CardDescription,"It stood at the very top of the ship, pointing out to sea with its long, rusted blade.",它站在船的最顶端，拿着锈蚀的长刀指向大海。
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_CardName,master,船长
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_FuelCapacity.CardStatName,Pregnancy,Pregnancy
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_SpecialDurability1.CardStatName,life value,生命值
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_SpecialDurability4.CardStatName,Health,Health
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_SpoilageTime.CardStatName,Hunger,Hunger
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_SpoilageTime.OnZero.ActionName,Dead of Hunger,Dead of Hunger
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_UsageDurability.CardStatName,Thirst,Thirst
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_UsageDurability.OnZero.ActionName,Dead of Thirst,Dead of Thirst
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_Necklace_CardDescription,There is a beautiful figure in the center of the necklace.,项链中间有一位美丽的身影。
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_Necklace_CardName,Skeleton Necklace,骷髅项链
DisasterBeasons_Nc_GhostShip_DeathBones_CardDescription,It's some kind of... Living...,它是某种..活的...
DisasterBeasons_Nc_GhostShip_DeathBones_CardInteractions[0].ActionName,Break,Break
DisasterBeasons_Nc_GhostShip_DeathBones_CardName,skeleton of the dead,死灵骨
DisasterBeasons_Path_GhostShip_GhostShip_Retern.json_CardDescription,Countless spirits of the dead surround it...,无数死灵围绕其中...
DisasterBeasons_Path_GhostShip_GhostShip_Retern.json_CardInteractions[0].ActionName,plunge,投入其中
DisasterBeasons_Path_GhostShip_GhostShip_Retern.json_DismantleActions[0].ActionName,go into,进入
DisasterBeasons_Path_GhostShip_GhostShip_Retern.json_DismantleActions[0].FadeMessage,Breaking through the maze!,冲破迷障！
DisasterBeasons_Path_GhostShip_SkullNecklaceToGhostShip_CardDescription,"Fantastic flowers, hard to tell fairy tale from reality.",梦幻般的花朵，难以分清童话与现实。
DisasterBeasons_Path_GhostShip_SkullNecklaceToGhostShip_CardName,shallows,浅滩
DisasterBeasons_Path_GhostShip_SkullNecklaceToGhostShip_DismantleActions[0].ActionName,Go,Go
DisasterBeasons_Path_GhostShip_SkullNecklaceToGhostShip_DismantleActions[0].FadeMessage,Travelling to the Bay...,Travelling to the Bay...
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardDescription,"A hideous wound, so painful...",一个狰狞的伤口，好痛..
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardInteractions[0].ActionName,Clean (seawater),Clean (seawater)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardInteractions[1].ActionName,Clean (water),Clean (water)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardInteractions[2].ActionName,Clean (honeywater),Clean (honeywater)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardInteractions[3].ActionName,Clean (lye),Clean (lye)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardInteractions[4].ActionName,Clean (soap),Clean (soap)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardInteractions[5].ActionName,Apply,Apply
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardInteractions[6].ActionName,Apply Honey,Apply Honey
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CardName,Mark of Death,死亡印记
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CookingRecipes[0].ActionName,Dressing,Dressing
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_CookingRecipes[0].CustomCookingText,Protecting Wound,Protecting Wound
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_InventorySlotsText,PLACE DRESSING HERE,PLACE DRESSING HERE
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_SpoilageTime.OnFull.ActionDescription,Wound healed!,Wound healed!
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_SpoilageTime.OnFull.ActionLog.LogText,My abrasion healed.,My abrasion healed.
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_SpoilageTime.OnFull.ActionName,Abrasion,Abrasion
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardDescription,Strong tingling...,强烈的刺痛..
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardInteractions[0].ActionName,Clean (seawater),Clean (seawater)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardInteractions[1].ActionName,Clean (water),Clean (water)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardInteractions[2].ActionName,Clean (honeywater),Clean (honeywater)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardInteractions[3].ActionName,Clean (lye),Clean (lye)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardInteractions[4].ActionName,Clean (soap),Clean (soap)
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardInteractions[5].ActionName,Apply,Apply
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardInteractions[6].ActionName,Apply Honey,Apply Honey
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CardName,Skull Stabbing,骷髅刺伤
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CookingRecipes[0].ActionName,Dressing,Dressing
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_CookingRecipes[0].CustomCookingText,Protecting Wound,Protecting Wound
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_InventorySlotsText,PLACE DRESSING HERE,PLACE DRESSING HERE
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_SpoilageTime.OnFull.ActionDescription,Wound healed!,Wound healed!
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_SpoilageTime.OnFull.ActionLog.LogText,My lizard bite healed.,My lizard bite healed.
DisasterBeasons_W_GhostShip_BonePile_ProducedBoneMonster_Attack_Two_SpoilageTime.OnFull.ActionName,Lizard Bite,Lizard Bite
DisasterBeasons_Env_HiddenRemains_CardName,relics,遗迹
DisasterBeasons_Exp_HiddenRemains_CardDescription,Hidden openings in the forest.,森林中的隐蔽开阔地。
DisasterBeasons_Exp_HiddenRemains_CardName,relics,遗迹
DisasterBeasons_Exp_HiddenRemains_DismantleActions[0].ActionName,exploratory,探索
DisasterBeasons_Exp_HiddenRemains_ExplorationResults[0].Action.ActionName,Found Jungle Path,Found Jungle Path
DisasterBeasons_Exp_HiddenRemains_ExplorationResults[1].Action.ActionName,Found Beach,Found Beach
DisasterBeasons_Exp_HiddenRemains_ExplorationResults[2].Action.ActionName,Bay Explored,Bay Explored
DisasterBeasons_Nc_HiddenReamins_Altar_CardDescription,Mysterious patterns covered the entire surface.,神秘的纹路覆盖在整个表面。
DisasterBeasons_Nc_HiddenReamins_Altar_CardInteractions[1].ActionDescription,replenishment,补充
T-Wwv9YvS7Qc6uWCUoyV3VuWQKtQE=,replenishment,补充
T-kK+URx/yKF4JGFqSuRQKU5s2WnM=,throw oneself into,投入
DisasterBeasons_Nc_HiddenReamins_Altar_FullEnergy_CardDescription,The attachment pattern was flickering and a light source was suspended in it.,附着纹路正在闪烁，一团光源悬浮其中。
DisasterBeasons_Nc_HiddenReamins_Altar_FullEnergy_ActionName,touch,触碰
DisasterBeasons_Nc_HiddenReamins_CampFire_CardDescription,Warm firelight shone throughout the forest.,温暖火光照在整个林间。
DisasterBeasons_Nc_HiddenReamins_CampFire_CardInteractions[0].ActionName,Feed Coconut,Feed Coconut
DisasterBeasons_Nc_HiddenReamins_CampFire_CardInteractions[1].ActionName,Feed Firewood,Feed Firewood
T-25Pqlyz+mxBMKXV7PBRucxC562c=,Feed Fuel,Feed Fuel
T-OJiUYugZHjnwBTNB54nSiZa/vH0=,Feed Fuel Weak,Feed Fuel Weak
DisasterBeasons_Nc_HiddenReamins_CampFire_CardInteractions[3].ActionName,Feed Charcoal,Feed Charcoal
DisasterBeasons_Nc_HiddenReamins_CampFire_CardInteractions[4].ActionName,Feed Snakegrass,Feed Snakegrass
DisasterBeasons_Nc_HiddenReamins_CampFire_CardInteractions[5].ActionName,Light Tinder,Light Tinder
DisasterBeasons_Nc_HiddenReamins_CampFire_CardInteractions[6].ActionName,Feed Leaves,Feed Leaves
DisasterBeasons_Nc_HiddenReamins_CampFire_CardInteractions[7].ActionName,Make Rustic Spear,Make Rustic Spear
DisasterBeasons_Nc_HiddenReamins_CampFire_CardInteractions[8].ActionName,Feed Husk,Feed Husk
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[0].ActionName,Bat,Bat
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[1].ActionName,Bird,Bird
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[2].ActionName,Boar,Boar
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[3].ActionName,Boiling Citronella Mix,Boiling Citronella Mix
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[4].ActionName,Boiling Glue,Boiling Glue
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[5].ActionName,Boiling Jasmine Mix,Boiling Jasmine Mix
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[6].ActionName*,Boiling Rice,Boiling Rice
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[6].ActionName,Boiling Rice,Boiling Rice
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[8].ActionName*,Boiling Salt,Boiling Salt
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[8].CannotCookText*,Not enough salt water...,Not enough salt water...
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[8].ActionName,Boiling Sap,Boiling Sap
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[8].CannotCookText,Not enough sap...,Not enough sap...
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[9].ActionName,Boiling Water,Boiling Water
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[10].ActionName,Boiling Water,Boiling Water
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[11].ActionName,Boiling Yam,Boiling Yam
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[12].ActionName,Bonefish,Bonefish
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[13].ActionName,Butter Baked Oysters,Butter Baked Oysters
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[14].ActionName,Candied Ginger,Candied Ginger
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[15].ActionName,Charred Remains,Charred Remains
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[15].CustomCookingText,Burnt in {0},Burnt in {0}
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[15].CustomNotification,{0} is burnt...,{0} is burnt...
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[17].ActionName,Coconut Fish,Coconut Fish
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[18].ActionName,Coconut Meat,Coconut Meat
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[19].ActionName,Coffee,Coffee
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[20].ActionName,Conch Meat,Conch Meat
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[21].ActionName,Cook Jerrycan,Cook Jerrycan
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[22].ActionName,Crab,Crab
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[16].ActionName,Drunken Crab,Drunken Crab
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[23].ActionName,Dry Mud,Dry Mud
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[24].ActionName,Egg,Egg
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[70].ActionName,Egg Fried Rice,Egg Fried Rice
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[25].ActionName,Fire Clay Bowl,Fire Clay Bowl
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[26].ActionName,Fish N Chips,Fish N Chips
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[27].ActionName,Fish Omelette,Fish Omelette
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[28].ActionName,Fish Scraps,Fish Scraps
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[29].ActionName,Fish Slices,Fish Slices
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[30].ActionName,Fried Bananas,Fried Bananas
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[72].ActionName,Fried Puffballs,Fried Puffballs
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[31].ActionName,Glue Heat Up,Glue Heat Up
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[32].ActionName,Goat,Goat
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[33].ActionName,Goat Stew,Goat Stew
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[34].ActionName,Goatfish,Goatfish
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[35].ActionName,Grouper,Grouper
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[36].ActionName,Heating Up Glue,Heating Up Glue
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[37].ActionName,Herring,Herring
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[38].ActionName,Honey Candy,Honey Candy
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[39].ActionName,Honey Glazed Pork,Honey Glazed Pork
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[40].ActionName,Island Chicken,Island Chicken
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[41].ActionName,Lizard,Lizard
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[42].ActionName,Lizard Fry,Lizard Fry
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[43].ActionName,Macaque,Macaque
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[44].ActionName,Macaque Skewers,Macaque Skewers
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[45].ActionName,Make Lye,Make Lye
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[46].ActionName,Make Oil,Make Oil
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[47].ActionName,Make Soap,Make Soap
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[48].ActionName,Monitor,Monitor
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[49].ActionName,Mouse,Mouse
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[50].ActionName,Mudskipper,Mudskipper
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[51].ActionName,Oyster,Oyster
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[52].ActionName,Parrotfish,Parrotfish
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[53].ActionName,Pork Feast,Pork Feast
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[54].ActionName,Prawns,Prawns
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[55].ActionName,Protein Bars,Protein Bars
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[56].ActionName,Sago Cake,Sago Cake
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[57].ActionName,Sago Flatbread,Sago Flatbread
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[58].ActionName,Sago Slime,Sago Slime
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[59].ActionName,Scrappy Soup,Scrappy Soup
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[61].ActionName,Seahound,Seahound
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[60].ActionName,Shark,Shark
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[62].ActionName,Snake,Snake
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[63].ActionName,Soft Conch Meat,Soft Conch Meat
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[64].ActionName,Threadfin,Threadfin
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[65].ActionName,Tropical Almonds,Tropical Almonds
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[66].ActionName,Urchin,Urchin
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[67].ActionName,Yam Curry,Yam Curry
DisasterBeasons_Nc_HiddenReamins_CampFire_CookingRecipes[68].ActionName,Yam Jam,Yam Jam
DisasterBeasons_Nc_HiddenReamins_CampFire_DismantleActions[0].ActionName,Remove the coals.,取出火炭
DisasterBeasons_Nc_HiddenReamins_CampFire_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,Charcoal not ready yet.,Charcoal not ready yet.
DisasterBeasons_Nc_HiddenReamins_CampFire_DismantleActions[1].ActionName,go out (of fire),熄灭
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardDescription,Ash streaked the underside of the mangled table corner.,残缺桌角的下方灰烬遍布。
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardInteractions[0].ActionName,Feed Coconut,Feed Coconut
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardInteractions[1].ActionName,Feed Firewood,Feed Firewood
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardInteractions[2].ActionName,Feed Fuel,Feed Fuel
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardInteractions[3].ActionName,Feed Charcoal,Feed Charcoal
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardInteractions[4].ActionName,Feed Leaves,Feed Leaves
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardInteractions[5].ActionName,Feed Embers,Feed Embers
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardInteractions[6].ActionName,Feed Husk,Feed Husk
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_CardInteractions[7].ActionName,aflame,点燃
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_DismantleActions[0].ActionName,coal extraction,煤炭取出
DisasterBeasons_Nc_HiddenReamins_CampFire_Extinguished_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,Charcoal not ready yet.,Charcoal not ready yet.
DisasterBeasons_Nc_HiddenReamins_Courtyard_CardDescription,Coolness under the hall.,厅下凉意。
DisasterBeasons_Nc_HiddenReamins_Dilapidate_CardDescription,"Damage marks were all over the place, and a claw-shaped mark went right through the wall.",破坏痕迹遍布，一个爪状痕迹直透墙体。
DisasterBeasons_Nc_HiddenReamins_RestingPlace_CardDescription,There is a collar-shaped recess in front of the wall.,壁前有一个项形凹槽。
DisasterBeasons_Path_HiddenRemainsToJungle_CardDescription,Back to the jungle.,返回丛林。
DisasterBeasons_Path_HiddenRemainsToJungle_DismantleActions[0].ActionName,leave for,前往
DisasterBeasons_Path_HiddenRemainsToJungle_DismantleActions[0].FadeMessage,toward,前往中..
DisasterBeasons_Path_JungleToHiddenRemains_CardDescription,Hidden among the jungle.,隐蔽于丛林之间。
DisasterBeasons_Path_JungleToHiddenRemains_DismantleActions[0].ActionName,leave for,前往
DisasterBeasons_Path_JungleToHiddenRemains_DismantleActions[0].FadeMessage,toward,前往中..
DisasterBeasons_Env_OverTheDeepSea_CardName,Hurricane Waters,飓风海域
DisasterBeasons_Exp_OverTheDeepSea_CardDescription,Get outta here!,离开这里！
DisasterBeasons_Exp_OverTheDeepSea_CardInteractions[0].ActionName,Take Picture!,Take Picture!
DisasterBeasons_Exp_OverTheDeepSea_CardName,Hurricane Waters,飓风海域
DisasterBeasons_Exp_OverTheDeepSea_DismantleActions[0].ActionName,Go for a Walk,Go for a Walk
DisasterBeasons_Exp_OverTheDeepSea_ExplorationResults[0].Action.ActionName,Found Jungle Path,Found Jungle Path
DisasterBeasons_Exp_OverTheDeepSea_ExplorationResults[1].Action.ActionName,Found Beach,Found Beach
DisasterBeasons_Exp_OverTheDeepSea_ExplorationResults[2].Action.ActionName,Bay Explored,Bay Explored
DisasterBeasons_Env_SnowyMountains_Foothills_CardName,low ice sheet,低层冰原
DisasterBeasons_Exp_SnowyMountains_Foothills_CardDescription,A long bay.,A long bay.
DisasterBeasons_Exp_SnowyMountains_Foothills_CardInteractions[0].ActionName,Take Picture!,Take Picture!
DisasterBeasons_Exp_SnowyMountains_Foothills_CardName,low ice sheet,低层冰原
DisasterBeasons_Exp_SnowyMountains_Foothills_DismantleActions[0].ActionName,Go for a Walk,Go for a Walk
DisasterBeasons_Exp_SnowyMountains_Foothills_ExplorationResults[0].Action.ActionName,Found Jungle Path,Found Jungle Path
DisasterBeasons_Exp_SnowyMountains_Foothills_ExplorationResults[1].Action.ActionName,Found Beach,Found Beach
DisasterBeasons_Exp_SnowyMountains_Foothills_ExplorationResults[2].Action.ActionName,Bay Explored,Bay Explored
DisasterBeasons_Path_HighlandsWestern_HighlandsWesternToSnowyMountainsFoothills_CardDescription,A world of stillness as the cold wind blew in front of us.,寒风刮在眼前，一片静止的世界。
DisasterBeasons_Path_HighlandsWestern_HighlandsWesternToSnowyMountainsFoothills_DismantleActions[0].ActionName,leave for,前往
DisasterBeasons_Path_HighlandsWestern_HighlandsWesternToSnowyMountainsFoothills_DismantleActions[0].FadeMessage,toward,前往中..
DisasterBeasons_Path_SnowyMountainsFoothills_SnowyMountainsFoothillsToHighlandsWestern_CardDescription,Return to Western Heights.,返回西部高地。
DisasterBeasons_Path_SnowyMountainsFoothills_SnowyMountainsFoothillsToHighlandsWestern_DismantleActions[0].ActionName,leave for,前往
DisasterBeasons_Path_SnowyMountainsFoothills_SnowyMountainsFoothillsToHighlandsWestern_DismantleActions[0].FadeMessage,toward,前往中..
DisasterBeasons_Env_SnowyMountains_Tops_CardName,sea of flowers,花海
DisasterBeasons_Exp_SnowyMountains_Tops_CardDescription,A long bay.,A long bay.
DisasterBeasons_Exp_SnowyMountains_Tops_CardInteractions[0].ActionName,Take Picture!,Take Picture!
DisasterBeasons_Exp_SnowyMountains_Tops_CardName,sea less than 200 meters deep,浅海
DisasterBeasons_Exp_SnowyMountains_Tops_DismantleActions[0].ActionName,Go for a Walk,Go for a Walk
DisasterBeasons_Exp_SnowyMountains_Tops_ExplorationResults[0].Action.ActionName,Found Jungle Path,Found Jungle Path
DisasterBeasons_Exp_SnowyMountains_Tops_ExplorationResults[1].Action.ActionName,Found Beach,Found Beach
DisasterBeasons_Exp_SnowyMountains_Tops_ExplorationResults[2].Action.ActionName,Bay Explored,Bay Explored
DisasterBeasons_Bp_UnderSea_Kelp_Plasters_BlueprintFinishedLog.LogText,I made some aloe vera gel.,I made some aloe vera gel.
DisasterBeasons_Bp_UnderSea_Kelp_Plasters_CardDescription,Bringing a cooling sensation to the skin slowly...,为皮肤缓缓带来一种清凉的感觉..
DisasterBeasons_Bp_UnderSea_Kelp_Plasters_CardName,moisturizing cream,润肤膏
DisasterBeasons_Bp_UnderSea_Kelp_Plasters_UnlockConditionsDesc,Need kelp.,需要海带
DisasterBeasons_Bp_UnderSea_LuminousPeral_NeckLack_BlueprintFinishedLog.LogText,I made a bautiful pearl necklace.,I made a bautiful pearl necklace.
DisasterBeasons_Bp_UnderSea_LuminousPeral_NeckLack_CardDescription,A faint light gathered here.,一颗颗微弱的光芒聚集于此。
DisasterBeasons_Bp_UnderSea_LuminousPeral_NeckLack_CardName,night vision,夜明
DisasterBeasons_Bp_UnderSea_LuminousPeral_NeckLack_UnlockConditionsDesc,Need a night pearl.,需要夜明珠
DisasterBeasons_Bp_UnderSea_MarineOintment_BlueprintFinishedLog.LogText,I made a bautiful pearl necklace.,I made a bautiful pearl necklace.
DisasterBeasons_Bp_UnderSea_MarineOintment_CardDescription,The pain is dissipating...,疼痛渐渐散去..
DisasterBeasons_Bp_UnderSea_MarineOintment_CardName,ocean ointment (ointment made from the sea),海洋药膏
DisasterBeasons_Bp_UnderSea_MarineOintment_UnlockConditionsDesc,Need coral powder,需要珊瑚粉
DisasterBeasons_Bp_UnderSea_SeaBall_BlueprintFinishedLog.LogText,I built a chest.,I built a chest.
DisasterBeasons_Bp_UnderSea_SeaBall_CardDescription,A culmination of planning and design,规划与设计的结晶
DisasterBeasons_Bp_UnderSea_SeaBall_CardName,oceans,海洋
DisasterBeasons_Bp_UnderSea_SeaBall_UnlockConditionsDesc,More Crafting Needed,More Crafting Needed
DisasterBeasons_Env_UnderSea_CardName,sea less than 200 meters deep,浅海
DisasterBeasons_Event_UnderSea_BigShell_Attack_CardDescription,"Just moments after your hand touches the pearl, the shell slams shut!",就在你的手触碰到珍珠的瞬间，贝壳猛然闭合！
DisasterBeasons_Event_UnderSea_BigShell_Attack_CardName,What!,什么！
DisasterBeasons_Event_UnderSea_BigShell_Attack_DismantleActions[0].ActionName,Ah!,啊！
DisasterBeasons_Event_UnderSea_BigShell_HungerFull_CardDescription,The shell opened slightly and a pearl slipped from it.,贝壳微微张开，一颗珍珠从中滑落。
DisasterBeasons_Event_UnderSea_BigShell_HungerFull_CardName,sea shellfish,海洋贝
DisasterBeasons_Event_UnderSea_BigShell_HungerFull_DismantleActions[0].ActionName,It's...,这是..
DisasterBeasons_Event_UnderSea_FishCounter_CardDescription,There was a vague sound of flowing behind...,背后隐约传来流动的声音...
DisasterBeasons_Event_UnderSea_FishCounter_CardName,(of assets) liquid,流动
DisasterBeasons_Event_UnderSea_FishCounter_DismantleActions[0].ActionName,This is ....,这个是....
DisasterBeasons_Event_UnderSea_Kelp_Winding_CardDescription,"The silken kelp stretched to his ankles, and when he realized it, he felt a fierce force dragging him downward!",丝丝海带延伸至脚踝，发觉时感觉一股猛力向下拖拽！
DisasterBeasons_Event_UnderSea_Kelp_Winding_CardName,kelp,海带
DisasterBeasons_Event_UnderSea_Kelp_Winding_DismantleActions[0].ActionName,struggle free of,挣脱
