DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[52].ActionName,"Make Soap",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[53].ActionName,"Monitor",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[54].ActionName,"Mouse",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[55].ActionName,"Mudskipper",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[56].ActionName,"Oyster",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[57].ActionName,"Parrotfish",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[58].ActionName,"Pork Feast",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[59].ActionName,"Prawns",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[60].ActionName,"Protein Bars",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[61].ActionName,"Sago Cake",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[62].ActionName,"Sago Flatbread",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[63].ActionName,"Sago Slime",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[64].ActionName,"Scrappy Soup",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[65].ActionName,"Shark",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[66].ActionName,"Seahound",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[67].ActionName,"Snake",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[68].ActionName,"Soft Conch Meat",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[69].ActionName,"Stone",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[70].ActionName,"Threadfin",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[71].ActionName,"Tropical Almonds",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[72].ActionName,"Urchin",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[73].ActionName,"Yam Curry",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[74].ActionName,"Egg Fried Rice",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_CookingRecipes[75].ActionName,"Yam Jam",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_LighterOn_DismantleActions[0].ActionName,"熄灭",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_MedicalKit_CardDescription,"箱上的痕迹印证了一个个旅途的故事，故事仍在继续。",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_MedicalKit_CardName,"凯蒂",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_ModernCoffee_CardDescription,"块状咖啡，晨间伴侣。可可十足，风味极佳。",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_ModernCoffee_CardName,"巴克咖啡",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_ModernCoffee_DismantleActions[0].ActionName,"食用一块",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_ModernKnives_CardDescription,"苏伯锋具，锋而有韧。",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_ModernKnives_CardName,"苏伯锋具",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_RiceBag_CardName,"远行米包",
DisasterBeasons_Nc_DiasterBeason_Character_Lola_StartMaterials_RiceBag_DismantleActions[0].ActionName,"倒出",
DisasterBeasons_Nc_DiasterBeason_PearNeckLace_CardDescription,"由珍珠所组成的项链。",
DisasterBeasons_Nc_DiasterBeason_PearNeckLace_CardInteractions[0].ActionName,"修复",
DisasterBeasons_Nc_DiasterBeason_PearNeckLace_CardName,"珍珠项链",
DisasterBeasons_Nc_UnderSea_LuminousPeral_NeckLack_DismantleActions[0].ActionName,"Break",
DisasterBeasons_Nc_DiasterBeason_Tree_CardDescription,"A light soft wood, could be good for making buildings.",
DisasterBeasons_Nc_DiasterBeason_Tree_CardInteractions[0].ActionName,"Cut Tree",
DisasterBeasons_Nc_DiasterBeason_Tree_CardInteractions[1].ActionName,"Cut Tree",
DisasterBeasons_Nc_DiasterBeason_Tree_CardName,"Large Tree",
DisasterBeasons_Nc_DiasterBeason_Tree_Progress.OnFull.ActionDescription,"Tree Down!",
DisasterBeasons_Nc_DiasterBeason_Tree_Progress.OnZero.ActionDescription,"Tree Down!",
DisasterBeasons_Nc_FlowerSea_CureWoundBall_CardDescription,"万物生机在其中缓缓流淌...",
DisasterBeasons_Nc_FlowerSea_CureWoundBall_CardName,"自然之灵",
DisasterBeasons_Nc_FlowerSea_TwistedVine_Boss_CardDescription,"层层环绕，扭曲盘缠。中心处散发着微弱的绿色光芒。",
DisasterBeasons_Nc_PollenSeason_Flower_TwistedVine_CardInteractions[0].ActionDescription,"披荆斩棘",
DisasterBeasons_Nc_PollenSeason_Flower_TwistedVine_CardInteractions[0].ActionName,"清理藤蔓",
DisasterBeasons_Nc_PollenSeason_Flower_TwistedVine_CardName,"扭曲藤蔓",
DisasterBeasons_Nc_GeeseSouth_ApocalyFeather_CardDescription,"华彩",
DisasterBeasons_Nc_GeeseSouth_ApocalyFeather_CardName,"极光羽",
DisasterBeasons_Nc_GeeseSouth_DownJacket_CardDescription,"宽大，厚重而舒适。",
DisasterBeasons_Nc_GeeseSouth_FeatherHat_CardInteractions[0].ActionName,"Repair",
DisasterBeasons_Nc_GeeseSouth_DownJacket_CardName,"羽绒服",
DisasterBeasons_Nc_GeeseSouth_FeatherHat_CardDescription,"轻羽随风放飞……",
DisasterBeasons_Nc_GeeseSouth_FeatherHat_CardName,"羽毛帽",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_CardDescription,"柔软舒适..躺在上面便不愿起来。",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_CardInteractions[0].ActionName,"补充羽毛",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_CardName,"羽毛枕",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[0].ActionName,"休息片刻",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[0].FadeMessage,"Taking a nap...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[0].StatInterruptions[1].Notification,"I'm too thirsty to sleep...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[0].StatInterruptions[2].Notification,"I'm too hot to sleep...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[0].StatInterruptions[3].Notification,"I'm too cold to sleep...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[0].StatInterruptions[4].Notification,"I'm losing too much blood...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[0].StatInterruptions[5].Notification,"I'm not feeling well...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[0].StatInterruptions[6].Notification,"I'm not feeling well...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[1].ActionName,"小睡一下",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[1].FadeMessage,"Sleeping...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[1].StatInterruptions[1].Notification,"I'm too thirsty to sleep...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[1].StatInterruptions[2].Notification,"I'm too hot to sleep...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[1].StatInterruptions[3].Notification,"I'm too cold to sleep...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[1].StatInterruptions[4].Notification,"I'm losing too much blood...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[1].StatInterruptions[5].Notification,"I'm not feeling well...",
DisasterBeasons_Nc_GeeseSouth_FeatherPillow_DismantleActions[1].StatInterruptions[6].Notification,"I'm not feeling well...",
DisasterBeasons_Nc_GeeseSouth_MissileBird_Feather_CardDescription,"轻柔、柔韧。",
DisasterBeasons_Nc_GeeseSouth_MissileBird_Feather_CardName,"轻羽",
DisasterBeasons_Nc_GeeseSouth_RainbowFeather_CardDescription,"色彩斑斓。",
DisasterBeasons_Nc_GeeseSouth_RainbowFeather_CardName,"极光羽",
DisasterBeasons_Nc_GhostShip_BoneNeck_CardDescription,"隐约传来尖啸与哭泣...",
DisasterBeasons_Nc_Meteor_Imprint_StarPendant_CardName,"星星坠饰",
DisasterBeasons_Nc_GhostShip_BoneNeck_DismantleActions[0].ActionName,"命运",
DisasterBeasons_Nc_GhostShip_BonePile_CardDescription,"海藻、潮汐。这堆骨头在缓慢移动..",
DisasterBeasons_Nc_GhostShip_BonePile_CardName,"骨堆",
DisasterBeasons_Nc_GhostShip_BonePile_DismantleActions[0].ActionName,"清理骨堆",
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_CardDescription,"身败残躯，只剩骨架。打烂它的脑袋，它仍在颤抖..",
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_CardInteractions[0].ActionName,"炸药投掷！",
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_CardName,"骷髅",
DisasterBeasons_Nc_GhostShip_BonePile_ProducedBoneMonster_DismantleActions[0].ActionName,"进攻！",
DisasterBeasons_Nc_PollenSeason_Flower_TwistedVine_FuelCapacity.CardStatName,"Mango Growth",
DisasterBeasons_Nc_PollenSeason_Flower_TwistedVine_FuelCapacity.OnFull.ActionDescription,"Tree has Mangoes again!",
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_CardDescription,"它站在船的最顶端，拿着锈蚀的长刀指向大海。",
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_CardName,"船长",
DisasterBeasons_Nc_PollenSeason_Flower_Tyrannus_FuelCapacity.CardStatName,"Pregnancy",
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_SpecialDurability4.CardStatName,"Health",
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_Necklace_CardDescription,"项链中间有一位美丽的身影。",
DisasterBeasons_Nc_GhostShip_CaptainSkeleton_Necklace_CardName,"骷髅项链",
DisasterBeasons_Nc_GhostShip_DeathBones_CardDescription,"它是某种..活的...",
DisasterBeasons_Nc_GhostShip_DeathBones_CardInteractions[0].ActionName,"Break",
DisasterBeasons_Nc_GhostShip_DeathBones_CardName,"死灵骨",
DisasterBeasons_Nc_Hail_DropColdFlower_CardDescription,"这些雪覆盖住了我周围的一切...",
DisasterBeasons_Nc_Hail_DropColdFlower_CardName,"积雪",
DisasterBeasons_Nc_Hail_Ice_CardDescription,"一块冰块，融化的很慢。可以将它捣碎了用以补充水分，也可以储存起来为未来做准备。",
DisasterBeasons_Nc_Hail_Ice_CardName,"冰",
DisasterBeasons_Nc_Hail_Ice_DismantleActions[0].ActionName,"打碎服用",
DisasterBeasons_Nc_Hail_IceCoolBall_Ice_Location_CardDescription,"一切静止，一切斑白。",
DisasterBeasons_Nc_UnderSea_IceCoolBall_Location_CardName,"冰晶球",
DisasterBeasons_Nc_Hail_IceCoolBall_Ice_DismantleActions[0].ActionName,"放置",
DisasterBeasons_Nc_UnderSea_IceCoolBall_Location_FuelCapacity.OnZero.ActionDescription,"Clay Pot Cooler is out of water!",
DisasterBeasons_Nc_Hail_IceCoolBall_Ice_Location_DismantleActions[0].ActionName,"拿起",
DisasterBeasons_Nc_Hail_IceCrystals_CardDescription,"触感极寒。",
DisasterBeasons_Nc_VolcanicEruption_Drop_Rock_Cold_CardInteractions[0].ActionName,"挖掘",
DisasterBeasons_Nc_Hail_IceCrystals_CardName,"寒晶",
DisasterBeasons_Nc_Hail_IceCrystalsBall_CardDescription,"散发着寒冷的气息..",
DisasterBeasons_Nc_Hail_IceCrystalsBall_CardName,"寒霜",
DisasterBeasons_Nc_Hail_IceCrystalsBall_DismantleActions[0].ActionName,"关闭",
DisasterBeasons_Nc_Hail_IceCrystalsBall_Off_CardDescription,"触感冰凉。",
DisasterBeasons_Nc_Hail_IceCrystalsBall_Off_CardName,"寒霜",
DisasterBeasons_Nc_Hail_IceCrystalsBall_Off_DismantleActions[0].ActionName,"打开",
DisasterBeasons_Nc_Hail_IceCrystals_Ice_CardDescription,"热源之下，纹丝未动。",
DisasterBeasons_Nc_Hail_IceCrystals_Ice_CardName,"冰晶",
DisasterBeasons_Nc_Hail_IceTree_CardDescription,"只剩下白色...以及冰晶...",
DisasterBeasons_Nc_Hail_IceTree_CardInteractions[0].ActionName,"砍伐",
DisasterBeasons_Nc_Hail_IceTree_CardName,"寒树",
DisasterBeasons_Nc_Hail_IceTree_DismantleActions[0].ActionName,"敲一些附着在树上的冰",
DisasterBeasons_Nc_Meteor_Imprint_Rain_CardDescription,"点点星辰，环绕在身。",
DisasterBeasons_Nc_Meteor_Imprint_Rain_CardName,"流星印记",
DisasterBeasons_Nc_Meteor_Imprint_Rain_Rain_CardDescription,"星辰消散了，化为一阵柔和的光。",
DisasterBeasons_Nc_Meteor_Imprint_Rain_Rain_CardName,"星辰消散",
DisasterBeasons_Nc_Meteor_Imprint_Rain_Rain_DismantleActions[0].ActionName,"触摸光芒",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_StarFoodBag_CardDescription,"星星般的包裹，有时里面会散发强烈的光芒。",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_StarFoodBag_CardInteractions[0].ActionDescription,"投入星辰",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_StarFoodBag_CardInteractions[0].ActionName,"投入其中",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_StarFoodBag_CardName,"星星包",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_StarFoodBag_DismantleActions[0].ActionName,"打开包裹",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_TypeFour_CardDescription,"天上真的会掉星星！",
DisasterBeasons_Nc_VolcanicEruption_Drop_Rock_Cold_CardInteractions[1].ActionDescription,"炸药投掷！",
DisasterBeasons_Nc_VolcanicEruption_Drop_Rock_Cold_CardInteractions[1].ActionName,"炸矿",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_TypeFour_CardName,"陨石",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_TypeThree_CardDescription,"自星空陨落，看起来已经冷却下来了。",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_TypeThree_CardName,"陨石",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_TypeTwo_CardDescription,"它看起来很烫...散发着浓烈的香甜气息。",
DisasterBeasons_Nc_Meteor_Imprint_StarDrop_TypeTwo_CardName,"陨石",
DisasterBeasons_Nc_Meteor_Imprint_StarElement_CardDescription,"来自星空的材料。",
DisasterBeasons_Nc_Meteor_Imprint_StarElement_CardName,"星空元素",
DisasterBeasons_Nc_Meteor_Imprint_StarElement_ProduceStar_TypeOne_CardDescription,"微微荧光，悬浮于空。",
DisasterBeasons_Nc_Meteor_Imprint_StarElement_ProduceStar_TypeOne_CardName,"星",
DisasterBeasons_Nc_Meteor_Imprint_StarPendant_CardDescription,"一颗星星，散发着微弱的光芒。",
DisasterBeasons_Nc_Meteor_Imprint_WeightBall_Empty_CardDescription,"靠近时能感受到一阵重压..",
DisasterBeasons_Nc_Meteor_Imprint_WeightBall_Empty_CardName,"引力(缓冲）",
DisasterBeasons_Nc_PollenSeason_Flower_DaffodilsFlower_Fruit_CardDescription,"片片充盈，鲜嫩多汁，口感微甜。",
DisasterBeasons_Nc_PollenSeason_Flower_DaffodilsFlower_Fruit_CardName,"水仙花瓣",
DisasterBeasons_Nc_PollenSeason_Tyrannus_Fruit_DismantleActions[0].ActionName,"Eat",
DisasterBeasons_Nc_PollenSeason_Flower_GoldFruits_CardDescription,"从黄金花摘下来的果实，在夕阳光下徐徐生辉。",
DisasterBeasons_Nc_PollenSeason_Flower_GoldFruits_CardName,"黄金果",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeTwo_CardDescription,"梦幻般的花朵，在夕阳下闪闪发光。我偶尔可以从上面发现一些果实。",
DisasterBeasons_Nc_PollenSeason_Flower_RainBowFlower_CardInteractions[0].ActionDescription,"回梦",
DisasterBeasons_Nc_PollenSeason_Flower_RainBowFlower_CardInteractions[0].ActionName,"补充",
DisasterBeasons_Nc_PollenSeason_Flower_RainBowFlower_CardInteractions[1].ActionDescription,"回梦",
DisasterBeasons_Nc_PollenSeason_Flower_RainBowFlower_CardName,"彩虹花",
DisasterBeasons_Nc_PollenSeason_Flower_RainBowFlower_DismantleActions[0].ActionName,"触碰",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwp_TypeOne_DismantleActions[1].ActionName,"拔除花朵",
DisasterBeasons_Nc_PollenSeason_Flower_StepOne_CardDescription,"一朵等待绽放的花苞。",
DisasterBeasons_Nc_PollenSeason_Flower_StepOne_CardName,"花苞",
DisasterBeasons_Nc_PollenSeason_Flower_StepOne_SpoilageTime.CardStatName,"Time",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeFour_CardDescription,"散发着淡淡清香。",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeFour_CardName,"水仙花",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeFour_DismantleActions[0].ActionName,"采摘水仙",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeFour_Zero_CardDescription,"散发着淡淡清香，给它一些时间。",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeFour_Zero_CardName,"水仙花（空）",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeOne_Fruit_CardDescription,"饱满而味足。",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeOne_Fruit_CardName,"瓜子",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeOne_Zero_CardDescription,"一朵盛开的太阳花，给它一些时间。",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeOne_Zero_CardName,"太阳花（空）",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeThree_CardDescription,"甜蜜气息环绕在旁，花芯处有不少饱满的果实。",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeThree_CardName,"维恩花",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeThree_DismantleActions[0].ActionName,"摘取果实",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeThree_Fruit_CardDescription,"甜蜜在舌尖流淌，无法忘记第一口的感觉..",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeThree_Fruit_CardName,"维恩果",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeThree_Zero_CardDescription,"甜蜜气息环绕在旁，给它一些时间。",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeThree_Zero_CardName,"维恩花（空）",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeTwo_CardName,"黄金花",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeTwo_DismantleActions[0].ActionName,"摘取果实",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeTwo_Zero_CardDescription,"梦幻般的花朵，在夕阳下闪闪发光。给它一些时间。",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwo_TypeTwo_Zero_CardName,"黄金花(空）",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwp_TypeOne_CardDescription,"一朵盛开的太阳花，上面有时会长满果实。",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwp_TypeOne_CardName,"太阳花",
DisasterBeasons_Nc_PollenSeason_Flower_StepTwp_TypeOne_DismantleActions[0].ActionName,"摘取果实",
DisasterBeasons_Nc_PollenSeason_Flower_TwistedVine_CardDescription,"层层环绕，扭曲盘缠。时不时可以看见其散发一些绿色的孢子。",
DisasterBeasons_Nc_PollenSeason_Flower_TwistedVine_DismantleActions[0].ActionName,"点燃",
DisasterBeasons_Nc_PollenSeason_Flower_Tyrannus_CardDescription,"一朵妖艳的花，其身边布满的藤蔓，可以隐约看到花芯中有一些东西，每天的颜色都会发生变化。",
DisasterBeasons_Nc_UnderSea_BigShells_CardInteractions[2].ActionDescription,"喂养",
DisasterBeasons_Nc_UnderSea_BigShells_CardInteractions[1].ActionDescription,"喂养",
DisasterBeasons_Nc_PollenSeason_Flower_Tyrannus_CardName,"奇异植株",
DisasterBeasons_Nc_PollenSeason_Flower_Tyrannus_DismantleActions[0].ActionName,"摘取花朵",
DisasterBeasons_Nc_PollenSeason_Flower_Tyrannus_DismantleActions[1].ActionName,"引燃植株",
DisasterBeasons_Nc_PollenSeason_Flower_Tyrannus_Progress.CardStatName,"Stress",
DisasterBeasons_Nc_ThunderStorm_ThunderBall_SpecialDurability4.CardStatName,"Poop",
DisasterBeasons_Nc_PollenSeason_Flower_Tyrannus_UsageDurability.CardStatName,"丰收",
DisasterBeasons_Nc_PollenSeason_Tyrannus_Fruit_CardDescription,"从奇异植物摘下来的花朵，其中夹杂着一个饱满的果实，散发着淡淡果香。",
DisasterBeasons_Nc_PollenSeason_Tyrannus_Fruit_CardName,"红晶果",
DisasterBeasons_Nc_PollenSeason_Tyrannus_GetHunt_Drop_CardDescription,"从奇异植物打落的花瓣.",
DisasterBeasons_Nc_PollenSeason_Tyrannus_GetHunt_Drop_CardName,"花瓣",
DisasterBeasons_Nc_RainBow_RainBowPoop_CardDescription,"悬浮在空中，里面有着一道彩虹。",
DisasterBeasons_Nc_RainBow_RainBowPoop_CardName,"彩虹泡泡",
DisasterBeasons_Nc_RainBow_RainBowPoop_DismantleActions[1].ActionName,"吹泡泡",
DisasterBeasons_Nc_RainBow_RainBowSuger_Fly_CardDescription,"它一直在飞...偶尔会落在地上。",
DisasterBeasons_Nc_RainBow_RainBowSuger_Fly_CardName,"莱恩",
DisasterBeasons_Nc_RainBow_RainBowSuger_Fly_DismantleActions[7].ActionName,"用彩虹糖砸它！",
DisasterBeasons_Nc_RainBow_RainBowSuger_Fly_GetHunt_Drop_CardDescription,"从莱恩身上掉落的翅膀..",
DisasterBeasons_Nc_RainBow_RainBowSuger_Fly_GetHunt_Drop_CardName,"翅膀",
DisasterBeasons_Nc_RainBow_Suger_CardName,"彩虹糖",
DisasterBeasons_Nc_ThunderStorm_BurnTree_CardDescription,"一直在燃烧..未曾间断",
DisasterBeasons_Nc_VolcanicEruption_BurnTree_CardInteractions[0].ActionName,"砍伐",
DisasterBeasons_Nc_VolcanicEruption_BurnTree_CardName,"灰烬树",
DisasterBeasons_Nc_ThunderStorm_Lightning_In_Bottle_StepTwo_CardDescription,"电弧在其中快速滚动，看起来不太稳定。",
DisasterBeasons_Nc_ThunderStorm_Lightning_In_Bottle_CardName,"瓶中闪电",
DisasterBeasons_Nc_ThunderStorm_Lightning_In_Bottle_StepTwo_CardName,"雷鸣",
DisasterBeasons_Nc_ThunderStorm_ThunderBall_CardDescription,"一个漂浮的闪光球体，电弧四散，看起来有些不妙。",
DisasterBeasons_Nc_ThunderStorm_ThunderBall_CardInteractions[0].ActionDescription,"不管那么多了，把它装起来！",
DisasterBeasons_Nc_ThunderStorm_ThunderBall_CardInteractions[0].ActionName,"装起来！",
DisasterBeasons_Nc_ThunderStorm_ThunderBall_CardName,"球形闪电",
DisasterBeasons_Nc_ThunderStorm_ThunderBall_DismantleActions[0].ActionName,"踢走！",
DisasterBeasons_Nc_ThunderStorm_ThunderBall_SpoilageTime.OnZero.ActionName,"一声巨响！",
DisasterBeasons_Nc_ThunderStorm_ThunderBall_UsageDurability.CardStatName,"球闪耐久",
DisasterBeasons_Nc_TornadoShark_DropShip_CardDescription,"一搜随飓风掉落的船，年代已久。",
DisasterBeasons_Nc_TornadoShark_DropShip_CardName,"失落之船",
DisasterBeasons_Nc_TornadoShark_DropShip_DismantleActions[0].ActionName,"搜索",
DisasterBeasons_Nc_UnderSea_BigShells_CardDescription,"一个巨大的贝壳，大量的珍珠躺在其间。",
DisasterBeasons_Nc_UnderSea_BigShells_CardName,"海洋贝",
DisasterBeasons_Nc_UnderSea_BigShells_DismantleActions[0].ActionName,"摘珍珠",
DisasterBeasons_Nc_UnderSea_BigShells_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,"贝壳闭合的很紧",
DisasterBeasons_Nc_UnderSea_BigShells_DismantleActions[1].ActionName,"摘大珍珠",
DisasterBeasons_Nc_UndersSea_MarineOintment_CardDescription,"柔滑细腻",
DisasterBeasons_Nc_UndersSea_MarineOintment_CardName,"珊瑚粉",
DisasterBeasons_Nc_UnderSea_Coral_TypeTwo_CardDescription,"摸起来软乎乎的，其中隐约可见有生物在其中流窜。",
DisasterBeasons_Nc_UnderSea_Coral_TypeTwo_CardName,"珊瑚",
DisasterBeasons_Nc_UnderSea_Coral_TypeTwo_DismantleActions[1].ActionName,"探索珊瑚礁",
DisasterBeasons_Nc_UnderSea_IceCoolBall_Location_CardDescription,"里面有着一个美好的童话。",
DisasterBeasons_Nc_UnderSea_IceCoolBall_DismantleActions[0].ActionName,"放置",
DisasterBeasons_Nc_UnderSea_IceCoolBall_Location_DismantleActions[0].ActionName,"拿起",
DisasterBeasons_Nc_UnderSea_Kelp_Two_CardDescription,"随着海流飘荡，扎根于深层的海底。",
DisasterBeasons_Nc_UnderSea_Kelp_Food_CardDescription,"光滑柔顺，有时候会看见它微微颤动。",
DisasterBeasons_Nc_UnderSea_Kelp_Food_CardName,"海带",
DisasterBeasons_Nc_UnderSea_Kelp_Food_DismantleActions[0].ActionName,"Eat",
DisasterBeasons_Nc_UnderSea_Kelp_Plasters_CardDescription,"摸起来很丝滑，其中夹杂着一些颗粒。",
DisasterBeasons_Nc_UnderSea_Kelp_Plasters_CardName,"护肤膏",
DisasterBeasons_Nc_UnderSea_MarineOintment_DismantleActions[0].ActionName,"涂抹",
DisasterBeasons_Nc_UnderSea_LuminousPearl_CardDescription,"在海月下散发着点点光芒..",
DisasterBeasons_Nc_UnderSea_LuminousPearl_CardName,"夜明珠",
DisasterBeasons_Nc_UnderSea_LuminousPeral_NeckLack_CardDescription,"一颗颗微弱的光芒聚集于此，海月之下如同光环。",
DisasterBeasons_Nc_UnderSea_LuminousPeral_NeckLack_CardName,"夜明",
DisasterBeasons_Nc_UnderSea_MarineOintment_CardDescription,"摸起来很丝滑，传递着冰凉的感觉。",
DisasterBeasons_Nc_UnderSea_MarineOintment_CardInteractions[2].ActionName,"涂抹",
DisasterBeasons_Nc_UnderSea_MarineOintment_CardName,"海洋药膏",
DisasterBeasons_Nc_UnderSea_Oyster_CardDescription,"小小的贝壳蕴含的重量并不轻。",
DisasterBeasons_Nc_UnderSea_Oyster_CardInteractions[0].ActionLog.LogText,"I sharpened a stone to use it as a tool.",
DisasterBeasons_Nc_UnderSea_Oyster_CardInteractions[0].ActionName,"Open",
DisasterBeasons_Nc_UnderSea_Oyster_CardName,"贝壳",
DisasterBeasons_Nc_UnderSea_SeaBall_CardDescription,"里面承载着一片汪洋大海...",
